type,time,agv_id,tote_id,station_id,kit_id,matched_parts,deadline,st,st_urgency,st_progress,st_contribution,sf,sd,alpha_1,alpha_2,alpha_3,gamma1,gamma2,epsilon,beta,lambda_,p,margin_sec,total_score,transferred_parts,completed,old_kit_id,new_kit_id
dispatch,2452.6666666666665,AGV_02,TOTE_0257,station_1,KIT_0008_01,{'PART_04': 400},5760.0,0.43735853327958596,0.25378654970760234,0.13162393162393163,0.051948051948051945,0.5,0.358974358974359,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.3577252440541915,,,,
kitting_started,2454.0,AGV_01,TOTE_0309,station_1,KIT_0008_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,2466.666666666666,AGV_03,TOTE_0119,station_3,KIT_0006_01,,,,,,,,,,,,,,,,,,,,{'PART_02': 120},False,,
dispatch,2466.666666666666,AGV_07,TOTE_0051,station_3,KIT_0006_01,{'PART_01': 70},5760.0,0.31999426861727964,0.254093567251462,0.01706349206349207,0.04883720930232558,0.5,0.2512820512820513,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.26286663662734655,,,,
kitting_started,2467.9999999999995,AGV_06,TOTE_0180,station_3,KIT_0006_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,2485.333333333333,AGV_04,TOTE_0432,station_4,KIT_0007_01,,,,,,,,,,,,,,,,,,,,{'PART_05': 90},False,,
dispatch,2485.333333333333,AGV_08,TOTE_0627,station_4,KIT_0007_01,"{'PART_01': 10, 'PART_03': 50, 'PART_05': 15}",5760.0,0.3411471131207973,0.2545029239766082,0.06416666666666666,0.022477522477522476,0.0,0.3333333333333333,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.2736990684753843,,,,
kitting_started,2486.6666666666665,AGV_05,TOTE_0450,station_4,KIT_0007_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,2490.6666666666665,AGV_09,TOTE_0093,station_2,KIT_0005_02,,,,,,,,,,,,,,,,,,,,{'PART_01': 70},False,,
kitting_started,2492.0,AGV_10,TOTE_0063,station_2,KIT_0005_02,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,2494.0,AGV_01,TOTE_0309,station_1,KIT_0008_01,,,,,,,,,,,,,,,,,,,,{'PART_04': 400},False,,
dispatch,2494.0,AGV_03,TOTE_0275,station_1,KIT_0008_01,{'PART_04': 350},5760.0,0.418498713277578,0.25469298245614036,0.10883190883190884,0.05497382198952879,0.25,0.38461538461538464,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.33818730348828174,,,,
kitting_started,2495.3333333333335,AGV_02,TOTE_0257,station_1,KIT_0008_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,2512.0,AGV_10,TOTE_0063,station_2,KIT_0005_02,,,,,,,,,,,,,,,,,,,,{'PART_01': 20},True,,
kitting_completed,2527.9999999999995,AGV_06,TOTE_0180,station_3,KIT_0006_01,,,,,,,,,,,,,,,,,,,,{'PART_02': 120},False,,
dispatch,2527.9999999999995,AGV_04,TOTE_0087,station_3,KIT_0006_01,{'PART_01': 70},5760.0,0.3280576441102757,0.2554385964912281,0.01428571428571428,0.058333333333333334,0.5,0.27692307692307694,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.26755957200694047,,,,
kitting_started,2529.333333333333,AGV_07,TOTE_0051,station_3,KIT_0006_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,2535.3333333333335,AGV_02,TOTE_0257,station_1,KIT_0008_01,,,,,,,,,,,,,,,,,,,,{'PART_04': 400},False,,
dispatch,2535.3333333333335,AGV_09,TOTE_0507,station_1,KIT_0008_01,{'PART_09': 200},5760.0,0.3829498425551057,0.2555994152046784,0.08888888888888889,0.03846153846153846,0.5,0.23076923076923078,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.3215779352226721,,,,
kitting_started,2536.666666666667,AGV_03,TOTE_0275,station_1,KIT_0008_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,2546.6666666666665,AGV_05,TOTE_0450,station_4,KIT_0007_01,,,,,,,,,,,,,,,,,,,,{'PART_05': 90},False,,
dispatch,2546.6666666666665,AGV_01,TOTE_0069,station_4,KIT_0007_01,{'PART_01': 70},5760.0,0.33788511332048904,0.25584795321637427,0.05935897435897435,0.022678185745140387,0.5,0.28205128205128205,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.2758914737833119,,,,
kitting_started,2548.0,AGV_08,TOTE_0627,station_4,KIT_0007_01,,,,,,,,,,,,,,,,,,,,,,,
kit_replacement,2572.0,,,station_2,,,,,,,,,,,,,,,,,,,,,,,KIT_0005_02,KIT_0008_02
dispatch,2572.0,AGV_02,TOTE_0260,station_2,KIT_0008_02,{'PART_04': 400},5760.0,0.49059154295996404,0.25640350877192986,0.2,0.034188034188034185,0.5,0.3384615384615385,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.4076862348178138,,,,
dispatch,2572.0,AGV_10,TOTE_0278,station_2,KIT_0008_02,{'PART_04': 400},5760.0,0.4721966949831225,0.25640350877192986,0.1772079772079772,0.03858520900321543,0.5,0.3641025641025641,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.38856676907455384,,,,
kitting_completed,2578.0,AGV_08,TOTE_0627,station_4,KIT_0007_01,,,,,,,,,,,,,,,,,,,,"{'PART_01': 10, 'PART_03': 50, 'PART_05': 15}",False,,
dispatch,2578.0,AGV_06,TOTE_0486,station_4,KIT_0007_01,{'PART_08': 72},5760.0,0.3366405274509062,0.2565350877192983,0.05487179487179488,0.02523364485981308,0.5,0.23076923076923078,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.2798995516288926,,,,
kitting_started,2580.0,AGV_01,TOTE_0069,station_4,KIT_0007_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,2586.666666666667,AGV_03,TOTE_0275,station_1,KIT_0008_01,,,,,,,,,,,,,,,,,,,,{'PART_04': 350},False,,
dispatch,2586.666666666667,AGV_05,TOTE_0510,station_1,KIT_0008_01,{'PART_09': 200},5760.0,0.3783356707505315,0.2567251461988304,0.0774928774928775,0.04411764705882353,0.5,0.3333333333333333,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.307168770342145,,,,
kitting_started,2588.0000000000005,AGV_09,TOTE_0507,station_1,KIT_0008_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,2599.333333333333,AGV_07,TOTE_0051,station_3,KIT_0006_01,,,,,,,,,,,,,,,,,,,,{'PART_01': 70},False,,
dispatch,2599.333333333333,AGV_08,TOTE_0018,station_3,KIT_0006_01,{'PART_01': 70},5760.0,0.34092465358799295,0.2570029239766082,0.011507936507936512,0.07241379310344828,0.5,0.3282051282051282,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.2740116754086809,,,,
kitting_started,2600.6666666666665,AGV_04,TOTE_0087,station_3,KIT_0006_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_started,2600.666666666667,AGV_02,TOTE_0260,station_2,KIT_0008_02,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,2638.0000000000005,AGV_09,TOTE_0507,station_1,KIT_0008_01,,,,,,,,,,,,,,,,,,,,{'PART_09': 200},False,,
dispatch,2638.0000000000005,AGV_03,TOTE_0509,station_1,KIT_0008_01,{'PART_09': 200},5760.0,0.3756718812208831,0.2578508771929825,0.06609686609686609,0.05172413793103448,0.5,0.3333333333333333,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.30477135976546144,,,,
kitting_started,2639.333333333334,AGV_05,TOTE_0510,station_1,KIT_0008_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,2640.666666666667,AGV_02,TOTE_0260,station_2,KIT_0008_02,,,,,,,,,,,,,,,,,,,,{'PART_04': 400},False,,
dispatch,2640.666666666667,AGV_07,TOTE_0296,station_2,KIT_0008_02,{'PART_04': 400},5760.0,0.45660575394552877,0.25790935672514625,0.15441595441595443,0.04428044280442804,0.5,0.4153846153846154,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.3694067170125144,,,,
kitting_started,2642.0000000000005,AGV_10,TOTE_0278,station_2,KIT_0008_02,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,2650.0,AGV_01,TOTE_0069,station_4,KIT_0007_01,,,,,,,,,,,,,,,,,,,,{'PART_01': 70},False,,
kitting_started,2651.3333333333335,AGV_06,TOTE_0486,station_4,KIT_0007_01,,,,,,,,,,,,,,,,,,,,,,,
dispatch,2658.0000000000005,AGV_09,TOTE_0402,station_4,KIT_0007_01,{'PART_05': 90},5760.0,0.3429846594508249,0.25828947368421057,0.050256410256410255,0.03443877551020408,0.5,0.41025641025641024,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.2676605524801014,,,,
kitting_completed,2670.6666666666665,AGV_04,TOTE_0087,station_3,KIT_0006_01,,,,,,,,,,,,,,,,,,,,{'PART_01': 70},False,,
dispatch,2670.6666666666665,AGV_01,TOTE_0011,station_3,KIT_0006_01,{'PART_01': 60},5760.0,0.3491155920103288,0.25856725146198833,0.008730158730158722,0.0818181818181818,0.0,0.3384615384615385,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.28035787896314207,,,,
kitting_started,2672.0,AGV_08,TOTE_0018,station_3,KIT_0006_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,2682.0000000000005,AGV_10,TOTE_0278,station_2,KIT_0008_02,,,,,,,,,,,,,,,,,,,,{'PART_04': 400},False,,
dispatch,2682.0000000000005,AGV_02,TOTE_0314,station_2,KIT_0008_02,{'PART_04': 400},5760.0,0.4423877730456678,0.2588157894736842,0.13162393162393163,0.051948051948051945,0.5,0.3128205128205128,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.3668669444590497,,,,
kitting_started,2683.333333333334,AGV_07,TOTE_0296,station_2,KIT_0008_02,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,2689.333333333334,AGV_05,TOTE_0510,station_1,KIT_0008_01,,,,,,,,,,,,,,,,,,,,{'PART_09': 200},False,,
kitting_started,2690.6666666666674,AGV_03,TOTE_0509,station_1,KIT_0008_01,,,,,,,,,,,,,,,,,,,,,,,
dispatch,2692.0,AGV_04,TOTE_0183,station_1,KIT_0008_01,{'PART_02': 120},5760.0,0.351235942420153,0.2590350877192983,0.05470085470085471,0.0375,0.5,0.3333333333333333,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.2827790148448044,,,,
kitting_completed,2711.3333333333335,AGV_06,TOTE_0486,station_4,KIT_0007_01,,,,,,,,,,,,,,,,,,,,{'PART_08': 72},False,,
dispatch,2711.3333333333335,AGV_05,TOTE_0320,station_4,KIT_0007_01,{'PART_05': 90},5760.0,0.3428511429501116,0.2594590643274854,0.044487179487179486,0.03890489913544668,0.5,0.38461538461538464,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.270104490193562,,,,
kitting_started,2712.666666666667,AGV_09,TOTE_0402,station_4,KIT_0007_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,2723.333333333334,AGV_07,TOTE_0296,station_2,KIT_0008_02,,,,,,,,,,,,,,,,,,,,{'PART_04': 400},False,,
dispatch,2723.333333333334,AGV_10,TOTE_0293,station_2,KIT_0008_02,{'PART_04': 350},5760.0,0.42352795304365987,0.25972222222222224,0.10883190883190884,0.05497382198952879,0.25,0.37948717948717947,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.34322643979057593,,,,
kitting_started,2724.6666666666674,AGV_02,TOTE_0314,station_2,KIT_0008_02,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,2740.6666666666674,AGV_03,TOTE_0509,station_1,KIT_0008_01,,,,,,,,,,,,,,,,,,,,{'PART_09': 200},False,,
dispatch,2740.6666666666674,AGV_06,TOTE_0420,station_1,KIT_0008_01,{'PART_05': 90},5760.0,0.34010844418739156,0.26010233918128656,0.047863247863247874,0.03214285714285714,0.5,0.3333333333333333,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.2727642664353191,,,,
kitting_completed,2742.0,AGV_08,TOTE_0018,station_3,KIT_0006_01,,,,,,,,,,,,,,,,,,,,{'PART_01': 70},False,,
kitting_started,2742.000000000001,AGV_04,TOTE_0183,station_1,KIT_0008_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_started,2743.3333333333335,AGV_01,TOTE_0011,station_3,KIT_0006_01,,,,,,,,,,,,,,,,,,,,,,,
dispatch,2748.6666666666674,AGV_07,TOTE_0804,station_3,KIT_0006_01,"{'PART_02': 20, 'PART_07': 5}",5760.0,0.31350198412698416,0.26027777777777783,0.006349206349206349,0.046875,0.0,0.28717948717948716,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.25343383699633704,,,,
kitting_completed,2764.6666666666674,AGV_02,TOTE_0314,station_2,KIT_0008_02,,,,,,,,,,,,,,,,,,,,{'PART_04': 400},False,,
kitting_started,2766.000000000001,AGV_10,TOTE_0293,station_2,KIT_0008_02,,,,,,,,,,,,,,,,,,,,,,,
dispatch,2766.6666666666665,AGV_08,TOTE_0512,station_2,KIT_0008_02,{'PART_09': 200},5760.0,0.3880229419703104,0.26067251461988306,0.08888888888888889,0.03846153846153846,0.5,0.441025641025641,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.30511808367071525,,,,
kitting_completed,2772.666666666667,AGV_09,TOTE_0402,station_4,KIT_0007_01,,,,,,,,,,,,,,,,,,,,{'PART_05': 90},False,,
dispatch,2772.666666666667,AGV_03,TOTE_0338,station_4,KIT_0007_01,{'PART_05': 90},5760.0,0.3442240290401671,0.2608040935672515,0.038717948717948716,0.04470198675496689,0.5,0.41025641025641024,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.2687759851105093,,,,
kitting_started,2774.0000000000005,AGV_05,TOTE_0320,station_4,KIT_0007_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,2802.000000000001,AGV_04,TOTE_0183,station_1,KIT_0008_01,,,,,,,,,,,,,,,,,,,,{'PART_02': 120},False,,
dispatch,2802.000000000001,AGV_02,TOTE_0113,station_1,KIT_0008_01,{'PART_02': 120},5760.0,0.3521824111560954,0.26144736842105265,0.04273504273504274,0.048,0.5,0.358974358974359,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.28106673414305,,,,
kitting_completed,2803.3333333333335,AGV_01,TOTE_0011,station_3,KIT_0006_01,,,,,,,,,,,,,,,,,,,,{'PART_01': 60},False,,
dispatch,2803.3333333333335,AGV_09,TOTE_0471,station_3,KIT_0006_01,{'PART_07': 25},5760.0,0.3223893065998329,0.26147660818713453,0.005357142857142861,0.05555555555555555,0.5,0.38974358974358975,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.25117601696549063,,,,
kitting_started,2803.3333333333344,AGV_06,TOTE_0420,station_1,KIT_0008_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_started,2804.666666666667,AGV_07,TOTE_0804,station_3,KIT_0006_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,2816.000000000001,AGV_10,TOTE_0293,station_2,KIT_0008_02,,,,,,,,,,,,,,,,,,,,{'PART_04': 350},False,,
kitting_started,2817.3333333333344,AGV_08,TOTE_0512,station_2,KIT_0008_02,,,,,,,,,,,,,,,,,,,,,,,
dispatch,2822.000000000001,AGV_04,TOTE_0506,station_2,KIT_0008_02,{'PART_09': 200},5760.0,0.3834964894639818,0.2618859649122807,0.0774928774928775,0.04411764705882353,0.5,0.4564102564102564,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.299505814876558,,,,
kitting_completed,2824.666666666667,AGV_07,TOTE_0804,station_3,KIT_0006_01,,,,,,,,,,,,,,,,,,,,"{'PART_02': 20, 'PART_07': 5}",False,,
dispatch,2828.666666666667,AGV_01,TOTE_0479,station_3,KIT_0006_01,{'PART_07': 25},5760.0,0.3345790612895876,0.26203216374269006,0.004365079365079372,0.06818181818181818,0.5,0.3128205128205128,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.2698391038785775,,,,
kitting_completed,2834.0000000000005,AGV_05,TOTE_0320,station_4,KIT_0007_01,,,,,,,,,,,,,,,,,,,,{'PART_05': 90},False,,
kitting_started,2835.333333333334,AGV_09,TOTE_0471,station_3,KIT_0006_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_started,2835.333333333334,AGV_03,TOTE_0338,station_4,KIT_0007_01,,,,,,,,,,,,,,,,,,,,,,,
dispatch,2843.3333333333335,AGV_07,TOTE_0036,station_4,KIT_0007_01,{'PART_01': 70},5760.0,0.33615855024671326,0.2623538011695907,0.03294871794871795,0.04085603112840466,0.5,0.28205128205128205,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.27433756701691375,,,,
kitting_completed,2863.3333333333344,AGV_06,TOTE_0420,station_1,KIT_0008_01,,,,,,,,,,,,,,,,,,,,{'PART_05': 90},False,,
dispatch,2863.3333333333344,AGV_10,TOTE_0131,station_1,KIT_0008_01,{'PART_02': 120},5760.0,0.3558326907011118,0.26279239766081874,0.0358974358974359,0.057142857142857134,0.5,0.3333333333333333,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.2869160882976673,,,,
kitting_started,2864.666666666668,AGV_02,TOTE_0113,station_1,KIT_0008_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,2867.3333333333344,AGV_08,TOTE_0512,station_2,KIT_0008_02,,,,,,,,,,,,,,,,,,,,{'PART_09': 200},False,,
dispatch,2867.3333333333344,AGV_05,TOTE_0515,station_2,KIT_0008_02,{'PART_09': 200},5760.0,0.38070112098696496,0.2628801169590644,0.06609686609686609,0.05172413793103448,0.5,0.38974358974358975,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.3036566499139095,,,,
kitting_started,2868.666666666668,AGV_04,TOTE_0506,station_2,KIT_0008_02,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,2885.333333333334,AGV_09,TOTE_0471,station_3,KIT_0006_01,,,,,,,,,,,,,,,,,,,,{'PART_07': 25},False,,
dispatch,2885.333333333334,AGV_06,TOTE_0468,station_3,KIT_0006_01,{'PART_07': 25},5760.0,0.35488316379183255,0.2632748538011696,0.0033730158730158836,0.08823529411764706,0.5,0.40512820512820513,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.27888202689982877,,,,
kitting_started,2886.6666666666674,AGV_01,TOTE_0479,station_3,KIT_0006_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,2895.333333333334,AGV_03,TOTE_0338,station_4,KIT_0007_01,,,,,,,,,,,,,,,,,,,,{'PART_05': 90},False,,
dispatch,2895.333333333334,AGV_08,TOTE_0054,station_4,KIT_0007_01,{'PART_01': 70},5760.0,0.33925298780561947,0.26349415204678367,0.028461538461538472,0.04729729729729729,0.5,0.358974358974359,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.26943025312762164,,,,
kitting_started,2896.6666666666674,AGV_07,TOTE_0036,station_4,KIT_0007_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,2918.666666666668,AGV_04,TOTE_0506,station_2,KIT_0008_02,,,,,,,,,,,,,,,,,,,,{'PART_09': 200},False,,
dispatch,2918.666666666668,AGV_09,TOTE_0438,station_2,KIT_0008_02,{'PART_05': 90},5760.0,0.34683170265407115,0.2640058479532164,0.05470085470085471,0.028124999999999997,0.5,0.27692307692307694,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.28445622469635634,,,,
kitting_started,2920.0000000000014,AGV_05,TOTE_0515,station_2,KIT_0008_02,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,2924.666666666668,AGV_02,TOTE_0113,station_1,KIT_0008_01,,,,,,,,,,,,,,,,,,,,{'PART_02': 120},False,,
dispatch,2924.666666666668,AGV_03,TOTE_0363,station_1,KIT_0008_01,{'PART_05': 90},5760.0,0.3461384324310021,0.26413742690058484,0.029059829059829068,0.052941176470588235,0.5,0.38461538461538464,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.2730630507263635,,,,
kitting_started,2926.0000000000014,AGV_10,TOTE_0131,station_1,KIT_0008_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,2936.6666666666674,AGV_01,TOTE_0479,station_3,KIT_0006_01,,,,,,,,,,,,,,,,,,,,{'PART_07': 25},False,,
kitting_started,2938.000000000001,AGV_06,TOTE_0468,station_3,KIT_0006_01,,,,,,,,,,,,,,,,,,,,,,,
dispatch,2950.0000000000014,AGV_04,TOTE_0476,station_3,KIT_0006_01,{'PART_07': 25},5760.0,0.39207393483709274,0.26469298245614037,0.0023809523809523725,0.125,0.5,0.4153846153846154,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.31132807981492194,,,,
kitting_completed,2966.6666666666674,AGV_07,TOTE_0036,station_4,KIT_0007_01,,,,,,,,,,,,,,,,,,,,{'PART_01': 70},False,,
dispatch,2966.6666666666674,AGV_01,TOTE_0072,station_4,KIT_0007_01,{'PART_01': 70},5760.0,0.3451825711268436,0.26505847953216377,0.02397435897435898,0.05614973262032085,0.5,0.3333333333333333,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.2773309806808259,,,,
kitting_started,2968.000000000001,AGV_08,TOTE_0054,station_4,KIT_0007_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,2970.0000000000014,AGV_05,TOTE_0515,station_2,KIT_0008_02,,,,,,,,,,,,,,,,,,,,{'PART_09': 200},False,,
dispatch,2970.0000000000014,AGV_02,TOTE_0116,station_2,KIT_0008_02,{'PART_02': 120},5760.0,0.3560835388648457,0.2651315789473685,0.04957264957264958,0.041379310344827586,0.5,0.3384615384615385,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.2866290311322073,,,,
kitting_started,2971.333333333335,AGV_09,TOTE_0438,station_2,KIT_0008_02,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,2986.0000000000014,AGV_10,TOTE_0131,station_1,KIT_0008_01,,,,,,,,,,,,,,,,,,,,{'PART_02': 120},False,,
dispatch,2986.6666666666674,AGV_07,TOTE_0381,station_1,KIT_0008_01,{'PART_05': 90},5760.0,0.3537144142407301,0.26549707602339184,0.023931623931623937,0.06428571428571428,0.5,0.358974358974359,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.2824455369192212,,,,
kitting_started,2987.333333333335,AGV_03,TOTE_0363,station_1,KIT_0008_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,2988.000000000001,AGV_06,TOTE_0468,station_3,KIT_0006_01,,,,,,,,,,,,,,,,,,,,{'PART_07': 25},False,,
kitting_started,2989.3333333333344,AGV_04,TOTE_0476,station_3,KIT_0006_01,,,,,,,,,,,,,,,,,,,,,,,
dispatch,2998.666666666668,AGV_05,TOTE_0482,station_3,KIT_0006_01,{'PART_07': 25},5760.0,0.4814348370927318,0.2657602339181287,0.001388888888888884,0.21428571428571427,0.5,0.37948717948717947,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.3953426354347407,,,,
kitting_completed,3031.333333333335,AGV_09,TOTE_0438,station_2,KIT_0008_02,,,,,,,,,,,,,,,,,,,,{'PART_05': 90},False,,
dispatch,3031.333333333335,AGV_10,TOTE_0134,station_2,KIT_0008_02,{'PART_02': 120},5760.0,0.35721165092217727,0.26647660818713453,0.04273504273504274,0.048,0.5,0.3384615384615385,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.2876443319838057,,,,
kitting_started,3032.6666666666683,AGV_02,TOTE_0116,station_2,KIT_0008_02,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,3038.000000000001,AGV_08,TOTE_0054,station_4,KIT_0007_01,,,,,,,,,,,,,,,,,,,,{'PART_01': 70},False,,
dispatch,3038.000000000001,AGV_06,TOTE_0090,station_4,KIT_0007_01,{'PART_01': 70},5760.0,0.35518893387314443,0.26662280701754393,0.019487179487179485,0.06907894736842105,0.5,0.23076923076923078,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.2965931174089069,,,,
kitting_completed,3039.3333333333344,AGV_04,TOTE_0476,station_3,KIT_0006_01,,,,,,,,,,,,,,,,,,,,{'PART_07': 25},False,,
kitting_started,3039.3333333333344,AGV_01,TOTE_0072,station_4,KIT_0007_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_started,3040.666666666668,AGV_05,TOTE_0482,station_3,KIT_0006_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,3047.333333333335,AGV_03,TOTE_0363,station_1,KIT_0008_01,,,,,,,,,,,,,,,,,,,,{'PART_05': 90},False,,
kitting_started,3048.6666666666683,AGV_07,TOTE_0381,station_1,KIT_0008_01,,,,,,,,,,,,,,,,,,,,,,,
dispatch,3052.6666666666683,AGV_09,TOTE_0473,station_3,KIT_0006_01,{'PART_07': 10},5760.0,0.5673412698412699,0.2669444444444445,0.0003968253968253954,0.3,0.0,0.4666666666666667,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.46394047619047624,,,,
dispatch,3058.000000000001,AGV_08,TOTE_0399,station_1,KIT_0008_01,{'PART_05': 90},5760.0,0.3676830041303725,0.26706140350877194,0.018803418803418806,0.0818181818181818,0.5,0.358974358974359,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.2950172678198994,,,,
kitting_completed,3090.666666666668,AGV_05,TOTE_0482,station_3,KIT_0006_01,,,,,,,,,,,,,,,,,,,,{'PART_07': 25},False,,
kitting_started,3092.0000000000014,AGV_09,TOTE_0473,station_3,KIT_0006_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,3092.6666666666683,AGV_02,TOTE_0116,station_2,KIT_0008_02,,,,,,,,,,,,,,,,,,,,{'PART_02': 120},False,,
dispatch,3092.6666666666683,AGV_04,TOTE_0152,station_2,KIT_0008_02,{'PART_02': 120},5760.0,0.3608619304671936,0.2678216374269006,0.0358974358974359,0.057142857142857134,0.5,0.3128205128205128,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.29349368613842297,,,,
kitting_started,3094.000000000002,AGV_10,TOTE_0134,station_2,KIT_0008_02,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,3108.6666666666683,AGV_07,TOTE_0381,station_1,KIT_0008_01,,,,,,,,,,,,,,,,,,,,{'PART_05': 90},False,,
dispatch,3108.6666666666683,AGV_03,TOTE_0417,station_1,KIT_0008_01,{'PART_05': 90},5760.0,0.3943477282950968,0.2681725146198831,0.013675213675213672,0.11249999999999999,0.5,0.23076923076923078,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.331836032388664,,,,
kitting_completed,3109.3333333333344,AGV_01,TOTE_0072,station_4,KIT_0007_01,,,,,,,,,,,,,,,,,,,,{'PART_01': 70},False,,
